segment_id,system_id,BERTScore,BLEU,BLEURT-20,COMET-22,CometKiwi,GEMBA-ESA,MEE4,MQM,MetricX-24-Hybrid,MetricX-24-Hybrid-QE,PrismRefMedium,PrismRefSmall,XCOMET,XCOMET-QE,XLsimMqm,YiSi-1,chrF,chrfS,damonmonli,metametrics_mt_mqm_hybrid,metametrics_mt_mqm_qe,sentinel-cand,sentinel-ref,sentinel-src,spBLEU
39,refB,0.9321,52.5139,0.8200,0.8897,0.8835,100,0.8771,-0,-0.3092,-0.4038,-0.3372,-0.4631,1.0125,0.9964,0.8970,0.9741,74.0141,0.8521,60.4436,1.4472,1.1698,0.4642,0.4371,0.5171,59.9440
40,A,0.5890,2.1092,0.1443,0.2335,0.1257,0,0.3610,null,-21.4785,-21.7390,-1.6648,-1.8739,-0.0421,0.0043,0.7276,0.8007,21.6418,0.2928,12.3314,0.0979,0.1484,-1.8425,0.3321,0.1531,1.5437
40,Aya23,0.7824,8.1940,0.6642,0.8467,0.8287,100,0.7353,-0,-3.1791,-3.0901,-1.1554,-1.3684,0.9090,0.8878,0.9015,0.9072,44.9994,0.6295,52.4641,1.2867,1.1752,0.3727,0.3321,0.1531,15.8226
40,B (50k),0.6490,2.8367,0.1714,0.2986,0.1983,0,0.5014,null,-23.0048,-23.0426,-2.5605,-2.6189,-0.0475,-0.0324,0.6964,0.8139,33.2249,0.4294,31.5489,0.1122,0.1562,-2.2636,0.3321,0.1531,3.2444
40,C,0.6869,3.5830,0.2004,0.3066,0.2165,0,0.5293,null,-20.1373,-19.8587,-1.6959,-1.7750,-0.0427,-0.0292,0.7510,0.8316,32.7980,0.4464,30.9644,0.1129,0.1595,-2.4656,0.3321,0.1531,2.8754
40,Claude-3.5,0.7877,10.8471,0.7156,0.8430,0.8437,100,0.7344,-0.2000,-2.8353,-2.6921,-1.0859,-1.2337,0.8895,0.8657,0.8530,0.9087,47.8681,0.6432,54.6298,1.2782,1.1454,0.2688,0.3321,0.1531,17.9886
40,CommandR-plus,0.8005,11.0127,0.6958,0.8450,0.8091,100,0.7412,-0,-2.8222,-2.3288,-1.1018,-1.2583,0.8237,0.7190,0.9111,0.9143,49.3820,0.6549,51.4674,1.2957,1.1210,0.3193,0.3321,0.1531,18.5948
40,D (50k),0.6900,3.5610,0.2259,0.3311,0.2524,10,0.6321,null,-21.1543,-20.3673,-2.2892,-2.4385,-0.0423,-0.0272,0.7987,0.8399,37.0659,0.5285,29.3874,0.1181,0.1628,-2.5125,0.3321,0.1531,4.7190
40,Dubformer,0.7968,12.9605,0.6444,0.8167,0.8259,100,0.7298,-0.2000,-4.0524,-4.0838,-1.0302,-1.1949,0.8303,0.7828,0.8296,0.9085,49.5482,0.6510,55.0141,1.2580,1.1316,0.2217,0.3321,0.1531,20.0983
40,E (200k),0.6894,3.0352,0.1718,0.3494,0.2335,0,0.5769,null,-28.4539,-23.1914,-2.2814,-2.4650,-0.0442,-0.0312,0.8163,0.8414,36.2640,0.4910,39.9488,0.1224,0.1616,-2.2385,0.3321,0.1531,4.2900
40,F,0.7160,3.7369,0.1919,0.3491,0.2524,0,0.6271,null,-20.2518,-19.6923,-1.9533,-2.1509,-0.0323,-0.0174,0.7642,0.8409,36.4156,0.5256,33.9845,0.1223,0.1643,-2.4224,0.3321,0.1531,4.6280
40,G (200k),0.7323,2.3955,0.3313,0.4880,0.5141,20,0.6834,null,-19.3224,-17.6989,-1.7985,-2.0906,0.1094,0.1048,0.8185,0.8609,38.4976,0.5641,42.6804,0.1811,0.7400,-0.7986,0.3321,0.1531,3.9171
40,GPT-4,0.7954,10.8724,0.6730,0.8376,0.8421,100,0.7398,-0.2000,-3.7913,-3.5113,-1.0433,-1.2458,0.8268,0.8131,0.8474,0.9137,47.7285,0.6469,54.1356,1.2529,1.1311,0.2622,0.3321,0.1531,17.5455
40,Gemini-1.5-Pro,0.7896,10.3903,0.7330,0.8482,0.8307,100,0.7371,-0.1000,-2.8499,-2.7798,-1.0793,-1.2510,0.8555,0.8355,0.8655,0.9086,49.3633,0.6518,56.1397,1.2946,1.1784,0.3230,0.3321,0.1531,17.1988
40,H (400k),0.7356,4.2880,0.3006,0.5314,0.5125,20,0.6849,null,-16.5452,-14.1290,-1.9204,-2.0130,0.1981,0.1906,0.8782,0.8667,39.7106,0.5736,36.5023,0.5651,0.9587,-0.2822,0.3321,0.1531,7.0141
40,I (400k),0.7191,3.5224,0.2947,0.4608,0.4963,20,0.6960,null,-17.1267,-16.3159,-1.6149,-1.8102,0.1580,0.1459,0.8318,0.8677,40.8059,0.5837,41.6708,0.5225,0.8150,-0.9319,0.3321,0.1531,6.9683
40,IKUN,0.7902,11.8131,0.6964,0.8308,0.8228,100,0.7447,-0,-2.5062,-2.4892,-1.0533,-1.1555,0.7850,0.7799,0.8976,0.9165,51.6527,0.6668,53.7662,1.2679,1.0786,0.2849,0.3321,0.1531,18.0747
40,IKUN-C,0.7591,11.9563,0.6470,0.8367,0.8117,80,0.7475,-0,-2.2512,-2.1537,-1.0552,-1.2635,0.8523,0.7894,0.9009,0.9033,48.3411,0.6566,52.7113,1.3179,1.1547,0.3405,0.3321,0.1531,20.2080
40,IOL_Research,0.7649,10.7711,0.6627,0.8348,0.8567,100,0.7439,-0,-3.0647,-2.7264,-1.0382,-1.2405,0.8874,0.8594,0.8896,0.9079,48.8566,0.6549,55.7941,1.2960,1.1638,0.2953,0.3321,0.1531,21.1838
40,J,0.7503,5.9714,0.2139,0.3548,0.3489,0,0.6589,null,-21.1871,-19.8657,-1.7377,-1.9178,-0.0094,-0.0037,0.8473,0.8562,38.6159,0.5525,37.6834,0.1249,0.1785,-2.4149,0.3321,0.1531,8.6169
40,K,0.7523,3.7363,0.3131,0.4950,0.5010,20,0.7200,null,-18.1809,-17.8503,-1.7741,-2.0090,0.2356,0.2117,0.8396,0.8722,40.6492,0.6023,48.6931,0.2764,0.7833,-1.0348,0.3321,0.1531,5.5339
40,L,0.7913,9.6061,0.6703,0.8234,0.8467,80,0.7570,null,-4.0038,-3.8220,-1.2182,-1.4363,0.8704,0.8191,0.8286,0.9047,48.8972,0.6575,54.6549,1.2133,1.1447,0.2485,0.3321,0.1531,16.0167
40,Llama3-70B,0.7918,8.5612,0.6345,0.8064,0.8430,100,0.7426,-0.2000,-3.2543,-3.2629,-1.0495,-1.2839,0.8477,0.8068,0.8336,0.9094,49.5933,0.6569,51.4899,1.2579,1.1035,0.1340,0.3321,0.1531,17.9960
40,M*,0.7922,12.9155,0.5148,0.7461,0.7549,33,0.7506,-0.2000,-8.3771,-8.5537,-1.2442,-1.4399,0.6408,0.5926,0.8042,0.9002,50.9842,0.6626,51.1851,1.0825,1.0608,0.0194,0.3321,0.1531,21.3208
40,Mistral-Large,0.7906,10.7812,0.6819,0.8375,0.8255,95,0.7389,-0,-3.3102,-2.9586,-1.1273,-1.3186,0.8445,0.8233,0.8913,0.9101,46.2744,0.6419,51.9669,1.2722,1.1703,0.2475,0.3321,0.1531,17.8472
40,ONLINE-A,0.7890,9.5771,0.6155,0.8230,0.8273,90,0.7310,-0.2000,-4.5746,-4.1817,-1.1338,-1.3422,0.8579,0.8490,0.8120,0.9070,47.1555,0.6379,52.7968,1.2275,1.1278,0.2310,0.3321,0.1531,18.9431
40,ONLINE-B,0.8027,13.4511,0.6996,0.8505,0.8510,100,0.7370,-0,-2.4181,-2.1429,-1.0366,-1.2314,0.9377,0.9318,0.9022,0.9103,48.7583,0.6506,55.0582,1.3288,1.1632,0.3705,0.3321,0.1531,20.2463
40,ONLINE-W,0.7968,12.9605,0.6444,0.8167,0.8258,100,0.7298,-0.2000,-4.0370,-4.0639,-1.0324,-1.1916,0.8303,0.7828,0.8296,0.9085,49.5482,0.6510,55.0141,1.2580,1.1316,0.2217,0.3321,0.1531,20.0983
40,TranssionMT,0.8027,13.4511,0.6996,0.8505,0.8509,100,0.7370,-0,-2.4193,-2.1661,-1.0332,-1.2290,0.9376,0.9318,0.9022,0.9103,48.7583,0.6506,55.0582,1.3288,1.1632,0.3705,0.3321,0.1531,20.2463
40,Unbabel-Tower70B,0.7792,10.5205,0.7479,0.8476,0.8268,100,0.7291,-0,-2.9028,-2.9087,-1.0771,-1.2009,0.8427,0.7670,0.9019,0.9100,46.2671,0.6363,54.3769,1.3159,1.1846,0.3718,0.3321,0.1531,13.5689
40,refB,0.7953,5.7125,0.7430,0.8522,0.8229,100,0.7420,-0,-1.1332,-1.2376,-1.1034,-1.2455,0.9056,0.9068,0.9039,0.9124,48.3143,0.6498,53.0706,1.3467,1.1610,0.4160,0.3321,0.1531,15.6120
41,A,0.5604,0.9180,0.1154,0.2310,0.1274,0,0.1918,null,-23.7364,-23.5047,-1.7421,-1.8657,-0.0454,-0.0406,0.7842,0.7823,17.8790,0.1665,1.2355,0.1006,0.1483,-1.8691,0.2312,0.0400,0.7624
41,Aya23,0.7924,13.7937,0.4521,0.6905,0.7548,66,0.8148,-2,-6.3644,-5.4853,-0.9493,-1.1613,0.5905,0.6085,0.8701,0.9108,43.3375,0.6774,45.3266,1.0904,0.8521,-0.5666,0.2312,0.0400,15.0485
41,B (50k),0.6368,1.7363,0.1362,0.2963,0.1357,0,0.4177,null,-31.2880,-27.8702,-2.6624,-2.8205,-0.0538,-0.0440,0.7608,0.8230,30.4272,0.3621,9.9366,0.1126,0.1486,-1.9593,0.2312,0.0400,1.4350
41,C,0.6490,1.9653,0.2364,0.3353,0.2160,0,0.4570,null,-21.8943,-18.8499,-1.7799,-1.8813,-0.0501,-0.0366,0.8092,0.8379,27.1913,0.3805,7.3419,0.1216,0.1599,-2.1231,0.2312,0.0400,2.5660
41,Claude-3.5,0.8241,25.4380,0.6177,0.8127,0.8116,100,0.8371,-0.1000,-2.9889,-2.3600,-0.8540,-0.9670,0.7625,0.8932,0.8891,0.9315,55.9462,0.7414,48.8775,1.2849,1.1598,0.3045,0.2312,0.0400,32.3454
41,CommandR-plus,0.7965,15.7489,0.5849,0.7740,0.8179,95,0.8163,-0.1000,-2.9914,-2.4154,-0.8636,-1.0060,0.7330,0.8520,0.8759,0.9226,49.0290,0.6991,50.3731,1.2845,1.1417,0.1738,0.2312,0.0400,22.7000
41,D (50k),0.6314,1.1323,0.1163,0.2752,0.1893,0,0.4929,null,-23.9930,-22.7835,-2.8178,-3.0005,-0.0489,-0.0345,0.7506,0.8311,26.5261,0.3988,17.5745,0.1097,0.1549,-2.2547,0.2312,0.0400,0.8076
41,Dubformer,0.8118,19.4042,0.6737,0.8212,0.7368,90,0.8213,-0,-2.5590,-1.9746,-0.8685,-0.9786,0.8505,0.7956,0.8987,0.9294,54.5785,0.7291,46.9103,1.3733,1.1823,0.3876,0.2312,0.0400,27.6997
41,E (200k),0.6674,3.4283,0.1891,0.3396,0.2508,0,0.6249,null,-19.6808,-19.2682,-2.3614,-2.6282,-0.0366,-0.0180,0.7744,0.8507,35.4583,0.5211,32.2173,0.1228,0.1630,-2.3751,0.2312,0.0400,3.4145
41,F,0.6932,2.3639,0.2453,0.3452,0.2756,10,0.5832,null,-20.3501,-19.2665,-2.0093,-2.1578,-0.0248,-0.0088,0.8576,0.8527,26.6328,0.4606,24.4152,0.1258,0.6516,-1.8233,0.2312,0.0400,4.0664
41,G (200k),0.7132,3.6842,0.3085,0.4557,0.3826,10,0.6875,null,-19.2435,-18.2220,-1.9768,-2.2944,0.1243,0.2873,0.8686,0.8740,33.0016,0.5491,37.7662,0.4126,0.9392,-0.6187,0.2312,0.0400,6.4070
41,GPT-4,0.7936,13.3415,0.5966,0.7900,0.8006,90,0.8275,-0.1000,-3.8322,-2.6277,-0.9339,-1.0431,0.7414,0.8189,0.8951,0.9157,48.4661,0.7044,48.7575,1.2667,1.1346,0.2571,0.2312,0.0400,16.5316
41,Gemini-1.5-Pro,0.8093,18.8879,0.5866,0.7601,0.8105,90,0.8174,-0.1000,-3.5042,-2.6290,-0.8677,-1.0375,0.7888,0.8811,0.8941,0.9219,49.1276,0.7036,48.2367,1.2686,1.1079,0.2037,0.2312,0.0400,25.2131
41,H (400k),0.7540,4.4052,0.2501,0.5303,0.3462,20,0.7251,null,-15.7444,-17.5485,-1.8324,-2.0346,0.1911,0.1534,0.8962,0.8931,38.4366,0.5923,31.2685,0.6223,0.8581,-1.3354,0.2312,0.0400,10.9942
41,I (400k),0.7221,2.8636,0.2735,0.5274,0.3831,33,0.6767,null,-14.5473,-15.8922,-1.7641,-2.0011,0.1263,0.2270,0.8475,0.8859,34.6706,0.5438,26.4808,0.5231,0.8461,-0.4560,0.2312,0.0400,6.0208
41,IKUN,0.7784,8.8774,0.5850,0.7897,0.7927,66,0.8109,-0.1000,-4.2660,-3.2483,-1.0782,-1.1617,0.6922,0.8283,0.9032,0.9099,43.6760,0.6733,47.3354,1.2247,1.1536,0.2345,0.2312,0.0400,11.0589
41,IKUN-C,0.7791,9.9681,0.6138,0.7643,0.7965,90,0.8034,-0.1000,-3.1469,-2.7570,-0.9484,-1.0877,0.7547,0.8242,0.8902,0.9131,43.7849,0.6702,47.8915,1.2817,1.1527,0.2300,0.2312,0.0400,13.0389
41,IOL_Research,0.8188,22.7239,0.5871,0.7957,0.7902,80,0.8297,-0,-3.3101,-2.8576,-0.8737,-0.9558,0.7525,0.8067,0.8981,0.9297,54.9203,0.7367,49.0600,1.2562,1.1363,0.2911,0.2312,0.0400,31.0815
41,J,0.6948,6.5093,0.1821,0.3895,0.3087,0,0.6311,null,-21.0251,-20.3723,-1.9829,-2.1787,-0.0014,0.0116,0.6964,0.8633,28.8860,0.5032,29.3794,0.1394,0.2047,-2.3087,0.2312,0.0400,6.9811
41,K,0.7273,4.4278,0.2940,0.4783,0.4739,33,0.7525,null,-12.8216,-11.8266,-1.5587,-1.7090,0.2849,0.2701,0.8532,0.8881,31.2447,0.5894,30.2883,0.6724,0.7858,-1.5649,0.2312,0.0400,5.7564
41,L,0.7750,8.8232,0.5298,0.7109,0.7996,60,0.8091,null,-6.2288,-4.6798,-1.0838,-1.3417,0.7013,0.7039,0.8378,0.9085,45.2392,0.6731,49.5392,1.1738,1.0825,-0.1612,0.2312,0.0400,13.9504
41,Llama3-70B,0.8011,22.8743,0.5573,0.7605,0.8095,90,0.8083,-0.1000,-3.2044,-2.6572,-0.9092,-1.1101,0.7317,0.8107,0.8368,0.9200,49.7607,0.7060,48.7246,1.2686,1.1200,0.1489,0.2312,0.0400,27.9734
41,M*,0.7776,9.3584,0.5033,0.7290,0.7690,66,0.8157,-5,-6.8455,-5.1941,-1.0677,-1.3203,0.5489,0.5283,0.8733,0.9119,46.3272,0.6838,48.9325,1.0314,1.0368,-0.4603,0.2312,0.0400,14.4596
41,Mistral-Large,0.8067,18.9216,0.5807,0.8082,0.7981,90,0.8203,-0.1000,-2.9339,-2.5508,-0.9464,-1.0527,0.7359,0.8754,0.8895,0.9209,52.9704,0.7203,47.1012,1.2763,1.1492,0.3121,0.2312,0.0400,22.1056
41,ONLINE-A,0.7987,10.7642,0.5401,0.7555,0.8040,80,0.8130,-0.1000,-4.3440,-2.9058,-1.0007,-1.1185,0.8632,0.8862,0.8622,0.9185,48.9787,0.6966,49.0795,1.2806,1.0936,0.1884,0.2312,0.0400,22.7680
41,ONLINE-B,0.7982,8.0849,0.5697,0.7777,0.8152,80,0.8114,-0.1000,-3.7986,-2.8827,-1.0561,-1.2029,0.7770,0.8670,0.8948,0.9184,47.2195,0.6883,49.8766,1.2532,1.1184,0.2237,0.2312,0.0400,21.2306
41,ONLINE-W,0.8141,19.2576,0.5478,0.7716,0.8035,95,0.8199,-0.1000,-3.1801,-2.3160,-0.8863,-0.9876,0.8648,0.8750,0.8630,0.9254,53.1115,0.7218,49.1967,1.3283,1.1064,0.2333,0.2312,0.0400,28.9113
41,TranssionMT,0.7982,8.0849,0.5697,0.7777,0.8152,80,0.8114,-0.1000,-3.8033,-2.8863,-1.0584,-1.2006,0.7770,0.8670,0.8948,0.9184,47.2195,0.6883,49.8766,1.2532,1.1184,0.2237,0.2312,0.0400,21.2306
41,Unbabel-Tower70B,0.7894,15.4111,0.7070,0.8243,0.7779,90,0.8023,-0,-2.4408,-1.9837,-0.9259,-1.0633,0.8954,0.8152,0.9055,0.9241,52.8491,0.7072,48.8553,1.3904,1.1944,0.4345,0.2312,0.0400,23.5201
41,refB,0.7872,13.7831,0.6161,0.8085,0.7918,95,0.7997,-0,-2.8869,-2.1724,-1.1091,-1.2155,0.7365,0.8334,0.9012,0.9207,53.6244,0.7068,50.3350,1.3056,1.1870,0.3806,0.2312,0.0400,19.8180
42,A,0.5543,1.1623,0.0723,0.2420,0.1123,0,0.2018,null,-23.4012,-22.2454,-1.4686,-1.5346,-0.0561,-0.0473,0.7951,0.8147,15.5178,0.1744,6.0101,0.1022,0.1467,-2.2077,0.1974,0.3505,0.8629
42,Aya23,0.7879,11.1688,0.7097,0.8019,0.8693,100,0.7137,-0,-1.7227,-1.1598,-1.1639,-1.2766,0.9691,0.9684,0.9084,0.9088,46.5570,0.6305,53.9522,1.3762,1.1720,0.4375,0.1974,0.3505,14.7585
42,B (50k),0.6820,2.8761,0.3445,0.4654,0.3037,0,0.5337,null,-15.7729,-15.0492,-2.2952,-2.3830,-0.0201,-0.0000,0.7725,0.8546,30.3820,0.4390,23.6901,0.5919,0.5403,-0.8320,0.1974,0.3505,2.5904
42,C,0.6429,2.7425,0.2206,0.3201,0.1461,0,0.4690,null,-21.2193,-20.9562,-2.2362,-2.3112,-0.0490,-0.0355,0.5516,0.8318,31.4221,0.4026,19.0205,0.1193,0.1510,-2.1394,0.1974,0.3505,2.2718
42,Claude-3.5,0.7742,8.2873,0.7081,0.7948,0.8716,100,0.7058,-0.2000,-1.8038,-1.1280,-1.2865,-1.3437,0.9471,0.9473,0.8296,0.9044,41.8955,0.6014,54.6073,1.3589,1.1739,0.3526,0.1974,0.3505,8.1916
42,CommandR-plus,0.7864,9.1451,0.7495,0.8185,0.8450,100,0.7038,-0.2000,-1.9876,-2.0064,-1.2201,-1.3198,0.9718,0.9716,0.8137,0.9104,44.8668,0.6156,55.3056,1.4059,1.1771,0.4005,0.1974,0.3505,13.3815
42,D (50k),0.6729,1.6744,0.2540,0.3657,0.2468,0,0.5537,null,-18.5647,-18.9120,-2.2463,-2.4239,-0.0356,-0.0197,0.7166,0.8451,29.9641,0.4488,33.4017,0.2943,0.4748,-2.0098,0.1974,0.3505,2.9634
42,Dubformer,0.7752,11.0489,0.7096,0.7950,0.8670,100,0.7068,-0.2000,-1.8522,-1.2679,-1.1335,-1.2954,0.9662,0.9648,0.8294,0.9102,41.6399,0.6067,54.6806,1.3696,1.1742,0.3923,0.1974,0.3505,13.8031
42,E (200k),0.6989,4.9754,0.2309,0.3946,0.2591,0,0.5800,null,-20.6219,-19.7799,-2.2352,-2.3814,-0.0353,-0.0190,0.7535,0.8601,38.0854,0.5029,39.3262,0.1337,0.1639,-2.1637,0.1974,0.3505,7.7609
42,F,0.7231,17.9559,0.2962,0.4631,0.3040,20,0.5821,null,-17.5092,-18.7560,-1.9009,-2.0672,0.0008,0.0005,0.6986,0.8756,42.7506,0.5238,27.5931,0.5862,0.4856,-1.5946,0.1974,0.3505,15.4416
42,G (200k),0.7238,6.1846,0.3860,0.5905,0.4124,20,0.5865,null,-14.2849,-14.4198,-2.0769,-2.2152,0.2195,0.1987,0.7644,0.8664,34.0689,0.4922,32.5295,0.9231,0.8903,-0.0549,0.1974,0.3505,8.7809
42,GPT-4,0.7744,10.5927,0.7303,0.7939,0.8362,100,0.7016,-0.2000,-3.1615,-2.1204,-1.3021,-1.4320,0.8936,0.8702,0.8585,0.9117,46.6703,0.6218,52.9940,1.3721,1.1539,0.3963,0.1974,0.3505,16.3471
42,Gemini-1.5-Pro,0.7505,3.0067,0.7341,0.7995,0.8748,100,0.7025,-0,-1.9217,-1.5556,-1.2915,-1.4739,0.9750,0.9780,0.9215,0.9035,40.8731,0.5896,53.9725,1.3772,1.1712,0.4639,0.1974,0.3505,9.3898
42,H (400k),0.7207,5.9233,0.3692,0.4867,0.4282,20,0.6528,null,-15.8893,-15.9663,-2.1770,-2.2683,0.1976,0.2142,0.7640,0.8847,36.7896,0.5469,46.3851,0.7563,0.8761,-1.5895,0.1974,0.3505,9.7074
42,I (400k),0.7445,3.1454,0.3520,0.4848,0.5161,20,0.6714,null,-16.1485,-16.0378,-1.9125,-2.0214,0.2804,0.3157,0.7786,0.8900,38.9453,0.5631,48.1647,0.7377,0.8925,-1.4312,0.1974,0.3505,5.7336
42,IKUN,0.7647,11.2544,0.7365,0.8004,0.8724,100,0.6925,-0,-1.7379,-1.3402,-1.3587,-1.4288,0.9453,0.9339,0.9238,0.9039,43.8844,0.6082,55.5162,1.3642,1.1688,0.4503,0.1974,0.3505,15.9020
42,IKUN-C,0.7746,5.8600,0.6984,0.7787,0.8230,100,0.7014,-0,-2.3406,-2.1199,-1.2594,-1.3939,0.9420,0.9372,0.9086,0.9099,45.3900,0.6119,54.0041,1.3831,1.1777,0.4224,0.1974,0.3505,9.1296
42,IOL_Research,0.7639,9.2488,0.7357,0.7946,0.8670,100,0.6953,-0,-1.9149,-1.5017,-1.1350,-1.3602,0.9336,0.9474,0.9205,0.9037,45.4858,0.6122,53.4758,1.3646,1.1871,0.4465,0.1974,0.3505,13.2729
42,J,0.7104,3.8894,0.2758,0.4008,0.2921,0,0.5417,null,-19.6877,-20.5865,-2.0258,-2.2183,-0.0091,-0.0001,0.7060,0.8681,30.0619,0.4465,28.8021,0.4402,0.3409,-2.0406,0.1974,0.3505,2.5135
42,K,0.7262,9.6739,0.3949,0.5351,0.5470,33,0.6931,null,-14.7036,-14.4647,-1.9939,-1.9877,0.3179,0.2725,0.7029,0.8903,37.7848,0.5807,43.6289,0.7851,0.8079,-0.3910,0.1974,0.3505,8.3790
42,L,0.7945,3.5912,0.6177,0.7560,0.7695,90,0.7256,null,-7.6973,-8.0825,-1.4251,-1.5805,0.7308,0.6817,0.8691,0.9075,43.3287,0.6152,53.8532,1.1694,1.0473,0.2539,0.1974,0.3505,6.8821
42,Llama3-70B,0.7964,9.0235,0.7298,0.8118,0.8693,100,0.7207,-0.2000,-1.6929,-1.1320,-1.0983,-1.3003,0.9519,0.9374,0.8317,0.9075,48.0882,0.6389,55.0627,1.3691,1.1774,0.3583,0.1974,0.3505,12.3911
42,M*,0.8058,9.6379,0.5998,0.7749,0.7890,66,0.7255,-0.1000,-4.9529,-4.6993,-1.2957,-1.4238,0.8498,0.8518,0.7957,0.9112,45.6807,0.6299,53.8782,1.2607,1.1666,0.1308,0.1974,0.3505,13.1014
42,Mistral-Large,0.8010,11.2829,0.7200,0.8026,0.8556,100,0.7102,-0.2000,-2.1935,-1.4757,-1.1880,-1.3031,0.9433,0.9339,0.8271,0.9103,47.9900,0.6367,53.7310,1.3539,1.1851,0.3461,0.1974,0.3505,16.4163
42,ONLINE-A,0.7871,9.0235,0.7267,0.8066,0.8627,100,0.7154,-0.2000,-1.5426,-1.1079,-1.1519,-1.3127,0.9411,0.9355,0.8328,0.9102,46.5137,0.6294,54.8687,1.3730,1.1713,0.3593,0.1974,0.3505,12.1227
42,ONLINE-B,0.7494,1.7475,0.7459,0.7978,0.8749,100,0.7025,-0,-1.8553,-1.5748,-1.1965,-1.3724,0.9684,0.9916,0.9194,0.9063,41.6994,0.5894,54.3769,1.3871,1.1715,0.4942,0.1974,0.3505,10.1373
42,ONLINE-W,0.7752,11.0489,0.7096,0.7950,0.8670,100,0.7068,-0.2000,-1.8636,-1.2614,-1.3013,-1.4123,0.9662,0.9648,0.8294,0.9102,41.6399,0.6067,54.6806,1.3696,1.1742,0.3923,0.1974,0.3505,13.8031
42,TranssionMT,0.7494,1.7475,0.7459,0.7978,0.8748,100,0.7025,-0,-1.8447,-1.5915,-1.1963,-1.3542,0.9684,0.9916,0.9194,0.9063,41.6994,0.5894,54.3769,1.3871,1.1715,0.4942,0.1974,0.3505,10.1373
42,Unbabel-Tower70B,0.7713,10.8539,0.7596,0.8039,0.8714,100,0.6959,-0,-1.4040,-1.1210,-1.1278,-1.2917,0.9590,0.9889,0.9201,0.9081,46.4449,0.6184,54.9801,1.3875,1.1769,0.4590,0.1974,0.3505,17.1980
42,refB,0.7728,6.0504,0.6923,0.7975,0.8622,100,0.7172,-0,-1.8841,-1.1427,-1.2935,-1.4216,0.9199,0.9360,0.8985,0.8983,43.8019,0.6187,53.5289,1.3573,1.1698,0.3550,0.1974,0.3505,10.6854
43,A,0.6518,4.2377,0.0944,0.2662,0.2043,0,0.2487,null,-25.9473,-22.7606,-2.0078,-2.0910,-0.0461,-0.0368,0.7893,0.8054,15.8820,0.2039,11.4050,0.1080,0.1588,-2.0908,0.4656,0.4442,2.8406
43,Aya23,0.8742,15.4351,0.7097,0.9020,0.8960,100,0.8108,-0,-0.6935,-0.5949,-0.6726,-0.8903,0.9890,0.9808,0.8458,0.9410,55.9643,0.7335,55.2598,1.4271,1.1594,0.5286,0.4656,0.4442,15.8585
43,B (50k),0.6820,9.1001,0.1138,0.3681,0.2397,0,0.5606,null,-22.1124,-23.0567,-3.1239,-3.2907,-0.0203,-0.0038,0.5552,0.8241,24.7551,0.4372,13.6203,0.3281,0.3766,-0.5615,0.4656,0.4442,6.0496
43,C,0.7471,8.0393,0.2735,0.4238,0.2937,0,0.6073,null,-21.6238,-20.2223,-2.3569,-2.5504,0.0343,0.0888,0.7065,0.8649,36.9281,0.5088,25.2760,0.1648,0.1700,-0.8837,0.4656,0.4442,6.1540
43,Claude-3.5,0.8742,15.4351,0.7101,0.9020,0.8959,100,0.8108,-0,-0.6929,-0.6026,-0.7061,-0.9167,0.9890,0.9808,0.8458,0.9410,55.9643,0.7335,55.2598,1.4271,1.1594,0.5286,0.4656,0.4442,15.8585
43,CommandR-plus,0.8725,15.4351,0.7209,0.9024,0.8981,100,0.8207,-0,-0.7823,-0.7478,-0.7106,-0.8497,0.9830,0.9808,0.8405,0.9439,56.7564,0.7354,54.5960,1.4189,1.1660,0.5301,0.4656,0.4442,19.0455
43,D (50k),0.7495,9.9177,0.1563,0.3561,0.3098,0,0.6351,null,-19.1408,-18.9465,-2.5718,-2.6874,0.2387,0.2635,0.6733,0.8397,36.8560,0.5365,38.7671,0.5157,0.3887,-1.2755,0.4656,0.4442,7.5652
43,Dubformer,0.8742,17.3837,0.6833,0.9090,0.8945,100,0.8259,-0,-0.5830,-0.6726,-0.7662,-0.9766,0.9877,0.9838,0.9265,0.9415,54.9008,0.7425,54.9977,1.4193,1.1677,0.5627,0.4656,0.4442,17.0831
43,E (200k),0.7329,8.3839,0.1390,0.4118,0.3094,0,0.6371,null,-16.4348,-16.7360,-2.1401,-2.5068,0.1449,0.3030,0.5858,0.8696,46.8592,0.5857,40.0795,0.5727,0.4632,-0.8659,0.4656,0.4442,6.3052
43,F,0.7588,10.4548,0.2122,0.4369,0.3040,0,0.6629,null,-19.0660,-18.2244,-1.9381,-2.1656,0.0421,0.0541,0.6665,0.8765,35.5994,0.5475,31.5888,0.3972,0.2252,-0.7754,0.4656,0.4442,9.1290
43,G (200k),0.7869,9.9177,0.2004,0.5002,0.4619,20,0.6754,null,-16.0244,-15.5770,-1.9682,-2.1908,0.4160,0.4019,0.7538,0.8929,39.7238,0.5762,43.6532,0.7982,0.5693,-0.8087,0.4656,0.4442,9.5147
43,GPT-4,0.8725,15.4351,0.7050,0.8979,0.8944,100,0.8060,-0,-0.7148,-0.6067,-0.7435,-0.9068,0.9817,0.9799,0.8318,0.9406,56.7564,0.7354,54.8750,1.4176,1.1611,0.5209,0.4656,0.4442,17.0575
