segment_id,system_id,BERTScore,BLEU,BLEURT-20,COMET-22,CometKiwi,GEMBA-ESA,MEE4,MQM,MetricX-24-Hybrid,MetricX-24-Hybrid-QE,PrismRefMedium,PrismRefSmall,XCOMET,XCOMET-QE,XLsimMqm,YiSi-1,chrF,chrfS,damonmonli,metametrics_mt_mqm_hybrid,metametrics_mt_mqm_qe,sentinel-cand,sentinel-ref,sentinel-src,spBLEU
111,CommandR-plus,0.8261,21.7252,0.6798,0.8737,0.8728,95,0.6374,-0,-3.9939,-4.3960,-1.2237,-1.4956,0.7684,0.8058,0.9614,0.8271,20.5265,0.5019,52.2182,1.3380,1.0877,0.2589,-0.1226,0.0078,16.5023
111,D,0.7148,6.6502,0.3735,0.6263,0.5385,33,0.5704,null,-14.9033,-14.3019,-2.6408,-2.8788,0.1501,0.1311,0.9651,0.6935,10.5893,0.4178,36.5546,0.4143,0.9007,-0.7227,-0.1226,0.0078,4.8056
111,DLUT_GTCOM,0.8285,38.0702,0.7109,0.8877,0.8371,66,0.6695,-0,-3.1244,-3.8838,-1.1742,-1.2971,0.7842,0.5785,0.9630,0.8394,32.9717,0.5697,53.3410,1.4124,1.1150,0.2883,-0.1226,0.0078,30.7096
111,E,0.7700,14.5352,0.4350,0.7211,0.6381,40,0.6454,null,-11.0109,-10.4743,-2.0238,-2.2151,0.3760,0.2789,0.9521,0.7512,17.0987,0.4916,40.2750,0.8244,0.9348,-0.1588,-0.1226,0.0078,10.0935
111,F*,0.7600,3.1301,0.4662,0.7638,0.8135,90,0.6035,-6,-7.4055,-6.1176,-1.4938,-1.7432,0.5796,0.7575,0.9698,0.7514,5.1620,0.4190,47.3960,1.1709,1.0139,-0.3796,-0.1226,0.0078,3.8162
111,GPT-4,0.8353,30.7879,0.6483,0.7961,0.8414,100,0.6598,-0,-4.8098,-5.2701,-1.2076,-1.4626,0.8501,0.7471,0.9495,0.8332,27.7436,0.5435,50.3129,1.2837,1.0732,0.1435,-0.1226,0.0078,28.9293
111,Gemini-1.5-Pro,0.8318,34.1654,0.6817,0.8773,0.8787,100,0.6783,-1,-4.6779,-4.5494,-1.1356,-1.2501,0.7343,0.6457,0.9656,0.8362,31.0019,0.5681,48.9005,1.3593,1.1182,0.2816,-0.1226,0.0078,32.1687
111,IKUN-C,0.7812,27.4165,0.6624,0.8227,0.8458,80,0.6207,-1,-4.6296,-4.2883,-1.3302,-1.4952,0.6506,0.6736,0.9628,0.7890,25.8146,0.5104,51.5066,1.3121,1.1374,0.2145,-0.1226,0.0078,23.6083
111,IOL_Research,0.8403,34.0593,0.6862,0.8842,0.8810,100,0.6520,-0,-3.5557,-4.0826,-1.0746,-1.2741,0.7447,0.6663,0.9668,0.8370,31.9712,0.5541,52.1084,1.3870,1.1476,0.3563,-0.1226,0.0078,32.0067
111,Llama3-70B,0.8114,24.5025,0.6403,0.8356,0.8746,100,0.6237,-6,-5.3400,-4.9278,-1.2669,-1.5545,0.6429,0.6717,0.9621,0.8034,22.7140,0.5009,46.7287,1.2745,1.0864,0.1225,-0.1226,0.0078,21.5068
111,NTTSU,0.7878,19.0476,0.6028,0.8052,0.8359,100,0.6144,-5.1000,-6.3915,-5.9375,-1.4443,-1.7268,0.5709,0.6558,0.9570,0.7898,19.0368,0.4810,47.1193,1.2198,1.0815,0.0256,-0.1226,0.0078,20.6966
111,ONLINE-B,0.8171,31.4443,0.6616,0.8498,0.8446,90,0.6475,-5,-4.6727,-4.6236,-1.3352,-1.6317,0.5692,0.5626,0.9575,0.8177,27.1333,0.5333,49.4323,1.2494,1.1243,0.3204,-0.1226,0.0078,25.8636
111,Team-J,0.7875,19.7053,0.6724,0.8654,0.8825,100,0.6474,-0,-4.5716,-4.2547,-1.4071,-1.5739,0.7656,0.7039,0.9638,0.7908,19.2586,0.5038,51.9781,1.3482,1.1401,0.2851,-0.1226,0.0078,21.5375
111,Unbabel-Tower70B,0.8317,22.4327,0.6612,0.8704,0.8862,100,0.6522,-1,-4.9682,-5.1018,-1.2706,-1.3762,0.6257,0.6804,0.9686,0.8275,20.7276,0.5125,51.2928,1.2742,1.1380,0.3239,-0.1226,0.0078,16.8299
112,A,0.4823,0.0739,0.1727,0.2564,0.3227,0,0.1287,null,-22.5540,-18.6242,-3.1762,-3.3147,-0.0222,-0.0220,0.8602,0.4235,1.9026,0.0928,20.2294,0.1112,0.1744,-2.4940,-0.4251,-0.2132,0.1334
112,Aya23,0.7883,12.1853,0.5175,0.7915,0.7199,80,0.6566,-10,-6.7626,-6.3342,-1.6216,-1.7550,0.5158,0.3998,0.9438,0.7793,14.9131,0.4937,46.7249,1.0337,0.9043,-0.0799,-0.4251,-0.2132,7.8370
112,B,0.6243,2.5649,0.2524,0.3740,0.2801,0,0.4189,null,-16.7609,-16.4598,-2.9955,-3.3162,-0.0274,-0.0144,0.9316,0.5977,6.0513,0.3000,37.4332,0.1254,0.1683,-2.5840,-0.4251,-0.2132,1.8299
112,C,0.7056,5.1277,0.2922,0.4349,0.3609,20,0.4857,null,-16.8269,-16.7078,-2.7418,-3.0203,-0.0049,0.0151,0.9455,0.6753,9.1855,0.3567,35.2815,0.1493,0.1768,-2.0402,-0.4251,-0.2132,4.5828
112,Claude-3.5,0.8042,13.9526,0.5570,0.8553,0.7504,90,0.6868,-6,-5.3993,-4.5783,-1.5619,-1.7520,0.6306,0.5228,0.9586,0.7973,16.4979,0.5198,52.2790,1.1547,0.9759,-0.0806,-0.4251,-0.2132,9.4386
112,CommandR-plus,0.8011,15.1480,0.5145,0.7834,0.6497,80,0.6541,-15,-6.4017,-6.8547,-1.5320,-1.7399,0.4327,0.3307,0.9479,0.7888,16.8990,0.4994,51.9499,1.0695,0.8838,-0.0140,-0.4251,-0.2132,13.3680
112,D,0.7383,11.9109,0.3317,0.5740,0.4683,33,0.5679,null,-13.5957,-12.0767,-2.6521,-2.9976,0.1189,0.1026,0.9431,0.7107,14.3288,0.4306,46.8853,0.1533,0.4842,-1.2068,-0.4251,-0.2132,12.3102
112,DLUT_GTCOM,0.8101,19.1072,0.6153,0.8574,0.7239,100,0.6946,-0.1000,-4.1357,-4.8487,-1.3650,-1.6197,0.5980,0.5007,0.9483,0.8115,19.2585,0.5353,54.2320,1.2780,0.9157,0.1506,-0.4251,-0.2132,15.5448
112,E,0.7359,4.8270,0.3206,0.6159,0.4439,33,0.5754,null,-15.4438,-13.3319,-2.5244,-2.9562,0.1374,0.1294,0.9527,0.7011,9.9780,0.4191,39.6637,0.4289,0.5714,-1.4094,-0.4251,-0.2132,5.4645
112,F*,0.7604,5.1937,0.4125,0.7463,0.7389,80,0.6125,-16,-10.4756,-9.1372,-2.2440,-2.5817,0.4464,0.4119,0.9500,0.7365,10.3463,0.4443,50.5548,0.8213,0.9026,-0.6785,-0.4251,-0.2132,4.9376
112,GPT-4,0.8058,19.1505,0.5346,0.8039,0.8414,100,0.6874,-6,-4.9146,-5.0976,-1.6253,-1.7550,0.5431,0.4530,0.9214,0.7992,19.2634,0.5305,50.9435,1.2124,0.9864,-0.1441,-0.4251,-0.2132,15.5424
112,Gemini-1.5-Pro,0.7797,17.0284,0.5920,0.8451,0.7406,100,0.6917,-1,-3.3294,-3.8915,-1.4839,-1.7372,0.7897,0.5135,0.9392,0.7871,17.5255,0.5269,50.3815,1.3237,0.9239,0.1850,-0.4251,-0.2132,14.4011
112,IKUN-C,0.7630,5.4856,0.5021,0.7873,0.7837,33,0.6044,-26,-7.7587,-6.0158,-1.7249,-1.9393,0.4969,0.3345,0.9575,0.7412,10.1596,0.4411,52.9274,0.9923,1.0063,0.2450,-0.4251,-0.2132,4.6161
112,IOL_Research,0.7885,17.3791,0.5354,0.8253,0.7656,66,0.6793,-5,-11.5863,-9.0271,-1.5736,-1.7723,0.4345,0.3907,0.9539,0.7839,17.8641,0.5198,51.4776,0.9797,0.9386,-0.3523,-0.4251,-0.2132,10.6682
112,Llama3-70B,0.7826,12.9651,0.5265,0.7953,0.8528,60,0.6568,-10,-7.4427,-5.3167,-1.5011,-1.8546,0.7035,0.6183,0.9445,0.7629,15.4195,0.4957,54.5914,1.1147,1.0795,-0.7763,-0.4251,-0.2132,9.2134
112,NTTSU,0.7799,14.1173,0.4129,0.7982,0.7961,70,0.6386,-18,-8.4490,-7.6970,-1.9211,-2.1549,0.4054,0.3444,0.9569,0.7616,15.6775,0.4845,50.2985,0.9486,0.9046,-0.4852,-0.4251,-0.2132,13.6326
112,ONLINE-B,0.7760,11.4931,0.4621,0.7692,0.7690,90,0.6264,-15,-10.1998,-9.1015,-1.7205,-1.8746,0.3935,0.3303,0.9605,0.7672,14.5854,0.4723,51.7704,0.9688,0.9557,-0.4954,-0.4251,-0.2132,8.4143
112,Team-J,0.7560,9.9511,0.5598,0.8075,0.8463,100,0.5984,-15,-7.3942,-6.4784,-1.6522,-1.8904,0.6471,0.5200,0.9538,0.7485,12.0772,0.4442,52.4761,1.0239,1.0363,-0.1425,-0.4251,-0.2132,11.6570
112,Unbabel-Tower70B,0.8029,16.6859,0.6403,0.8171,0.7584,100,0.6633,-1,-5.0926,-5.6395,-1.4548,-1.6691,0.8207,0.6227,0.9507,0.7885,18.5054,0.5116,52.9752,1.3150,0.9509,0.1470,-0.4251,-0.2132,14.0178
113,A,0.5444,1.3904,0.0235,0.2968,0.2788,0,0.2049,null,-21.0170,-19.0987,-3.0981,-3.1011,-0.0279,-0.0192,0.8441,0.5101,2.9022,0.1413,37.5225,0.1117,0.1703,-2.1731,0.2000,-0.3525,1.2611
113,Aya23,0.9159,54.8549,0.7855,0.9316,0.8836,100,0.8616,-0,-4.5569,-6.0420,-0.9202,-1.0873,0.8635,0.7660,0.9340,0.9242,49.9340,0.7508,51.5755,1.3918,1.1502,0.0371,0.2000,-0.3525,48.9415
113,B,0.4947,0.7804,0.0683,0.3749,0.3203,0,0.1292,null,-22.9432,-22.0189,-3.6506,-3.8620,-0.0283,-0.0176,0.8999,0.4549,2.8688,0.0964,12.7881,0.1296,0.3706,0.3255,0.2000,-0.3525,0.8386
113,C,0.7175,24.2395,0.2467,0.4834,0.3179,10,0.6104,null,-15.0412,-15.1464,-2.3207,-2.8274,0.0669,0.0905,0.9467,0.6913,24.2505,0.4760,40.8550,0.3583,0.3061,-2.2443,0.2000,-0.3525,15.5155
113,Claude-3.5,0.8933,50.1334,0.7488,0.8980,0.8641,100,0.8475,-0,-4.7622,-5.6757,-1.1319,-1.3690,0.9144,0.7927,0.9269,0.9101,50.2419,0.7435,50.2088,1.3798,1.1458,-0.1831,0.2000,-0.3525,45.8580
113,CommandR-plus,0.8997,48.8368,0.7608,0.9234,0.7884,80,0.8120,-0,-4.9557,-6.3180,-0.8184,-0.9790,0.8025,0.7731,0.9208,0.9083,46.4093,0.7079,47.4614,1.4207,1.1444,0.1619,0.2000,-0.3525,50.0776
113,D,0.7948,26.6933,0.3966,0.6682,0.4862,33,0.6934,null,-13.7979,-13.8776,-2.0000,-2.4558,0.2418,0.2393,0.9491,0.7753,28.5337,0.5472,45.0981,0.8042,0.6337,-0.8370,0.2000,-0.3525,19.5564
113,DLUT_GTCOM,0.8617,35.9706,0.7171,0.8913,0.8869,100,0.7692,-2,-5.1408,-4.8898,-1.2375,-1.5675,0.9349,0.9283,0.9566,0.8472,35.4316,0.6279,51.5299,1.1755,1.1229,-0.2764,0.2000,-0.3525,32.5514
113,E,0.7533,7.9891,0.3876,0.7371,0.5143,33,0.6685,null,-14.3344,-14.5091,-2.1152,-2.6867,0.2106,0.1983,0.9268,0.7419,14.0612,0.4769,46.0355,0.8742,0.7492,0.0484,0.2000,-0.3525,8.4958
113,F*,0.8401,30.6213,0.7029,0.8699,0.8676,100,0.7751,-2,-8.3090,-7.1737,-1.1609,-1.5756,0.8292,0.8509,0.9632,0.8165,30.6979,0.6092,48.1523,1.0036,1.1401,-0.3070,0.2000,-0.3525,24.4021
113,GPT-4,0.8536,24.2300,0.7184,0.8914,0.8540,100,0.7709,-0,-5.1461,-6.0724,-1.3343,-1.7396,0.7387,0.7168,0.9207,0.8571,26.2954,0.5960,53.9910,1.3054,1.1210,-0.0153,0.2000,-0.3525,24.8767
113,Gemini-1.5-Pro,0.9363,63.8322,0.8166,0.9249,0.8759,100,0.8578,-0,-4.2991,-5.5633,-0.7557,-0.9810,0.8669,0.7612,0.9210,0.9449,58.6645,0.7805,54.0593,1.4059,1.1519,-0.0213,0.2000,-0.3525,57.7837
113,IKUN-C,0.8378,20.8122,0.6892,0.8702,0.8348,66,0.6740,-6,-5.8293,-5.8651,-1.6310,-2.0404,0.6605,0.5975,0.9331,0.8336,25.6436,0.5454,50.9083,1.1223,1.0673,-0.2800,0.2000,-0.3525,11.7798
113,IOL_Research,0.8374,22.8393,0.7121,0.8829,0.8397,66,0.7735,-0,-5.9925,-7.0000,-1.3168,-1.5077,0.7399,0.6120,0.9168,0.8488,26.5478,0.5989,48.7993,1.2881,1.1448,0.0924,0.2000,-0.3525,23.0558
113,Llama3-70B,0.8932,46.6583,0.7842,0.9084,0.8550,100,0.7617,-0,-5.9933,-7.0181,-1.0805,-1.3122,0.8413,0.7369,0.9237,0.8968,42.0839,0.6475,52.9076,1.2915,1.0645,0.0025,0.2000,-0.3525,47.9673
113,NTTSU,0.8682,25.8789,0.7224,0.8772,0.8660,100,0.6810,-0,-4.6456,-5.4174,-1.3791,-1.5553,0.7561,0.6609,0.9195,0.8622,26.1876,0.5510,52.5070,1.3593,1.1333,-0.1102,0.2000,-0.3525,29.0377
113,ONLINE-B,0.9117,63.1738,0.7741,0.9240,0.7502,95,0.8304,-5,-5.7757,-6.4632,-1.0863,-1.2264,0.7853,0.6895,0.8987,0.8916,65.0744,0.7522,52.9227,1.2985,1.1052,0.3345,0.2000,-0.3525,69.0389
113,Team-J,0.8693,27.0056,0.7695,0.9301,0.7758,80,0.7708,-0,-6.0222,-7.1201,-1.2699,-1.5412,0.8086,0.5954,0.9197,0.8583,25.5839,0.5934,41.5427,1.3924,1.0940,0.3870,0.2000,-0.3525,35.9530
113,Unbabel-Tower70B,0.9189,56.7971,0.7835,0.9228,0.8786,100,0.8614,-0,-4.4896,-5.6573,-0.7801,-1.0293,0.8845,0.8116,0.9253,0.9274,54.2790,0.7672,53.0779,1.4068,1.1657,-0.0445,0.2000,-0.3525,51.9535
114,A,0.5171,0.7793,0.0143,0.2469,0.3143,0,0.2028,null,-20.9283,-21.0935,-2.0374,-2.3400,-0.0326,-0.0219,0.8587,0.4573,1.7007,0.1393,22.4024,0.1005,0.1758,-2.3805,-0.6602,-0.8907,0.6212
114,Aya23,0.8761,50.6763,0.6215,0.8497,0.8213,100,0.8331,-0,-5.4193,-6.5770,-0.9248,-1.1096,0.5541,0.4839,0.9426,0.8568,58.2753,0.7356,47.3040,1.1930,0.8572,-0.2292,-0.6602,-0.8907,57.7574
114,B,0.5810,0.8295,0.0511,0.3769,0.3355,0,0.4340,null,-22.7309,-23.4767,-2.8752,-3.3024,-0.0435,-0.0288,0.9151,0.5508,2.5984,0.2963,17.9413,0.1285,0.1769,-2.5556,-0.6602,-0.8907,0.8110
114,C,0.6505,3.7032,0.1181,0.3914,0.2805,0,0.5048,null,-17.0595,-17.2961,-3.0289,-3.2881,-0.0481,-0.0334,0.9114,0.6342,5.0505,0.3531,15.5383,0.1294,0.1689,-2.6487,-0.6602,-0.8907,4.3394
114,Claude-3.5,0.8287,27.6018,0.6204,0.8338,0.8338,100,0.6931,-1,-5.8908,-6.2382,-1.1373,-1.3163,0.5419,0.4488,0.9287,0.8316,40.4679,0.6138,51.0675,1.0565,0.8834,-0.2439,-0.6602,-0.8907,36.5411
114,CommandR-plus,0.8248,33.9022,0.5833,0.8509,0.8536,100,0.6818,-0,-5.4314,-5.2499,-1.2378,-1.5614,0.3623,0.3420,0.9428,0.8244,40.3132,0.6055,46.0968,1.0917,1.0081,0.0077,-0.6602,-0.8907,38.4318
114,D,0.7425,4.9483,0.1861,0.5210,0.4315,10,0.5734,null,-15.9296,-16.5534,-2.4821,-2.8024,0.0741,0.0875,0.9545,0.7303,10.0898,0.4170,23.8213,0.1504,0.3547,-1.9149,-0.6602,-0.8907,5.0338
114,DLUT_GTCOM,0.8167,25.3689,0.5894,0.8007,0.8687,66,0.6751,-4,-6.2901,-6.0471,-1.1520,-1.3224,0.5101,0.5660,0.9537,0.7954,33.4411,0.5754,45.1742,1.0150,0.9861,-0.5122,-0.6602,-0.8907,32.4200
114,E,0.7980,24.6197,0.4216,0.7202,0.5952,60,0.6328,null,-10.1858,-10.8886,-1.8593,-2.0417,0.2384,0.2648,0.9487,0.7832,31.1825,0.5354,43.7547,0.5912,0.6255,-0.8164,-0.6602,-0.8907,28.7674
114,F*,0.7836,6.2752,0.3528,0.6995,0.5771,33,0.6614,-2,-9.9718,-9.3297,-1.6917,-1.9477,0.2561,0.2421,0.9594,0.7668,16.4001,0.4994,47.7861,0.7731,0.6713,-0.4942,-0.6602,-0.8907,8.4957
114,GPT-4,0.8340,29.6126,0.5366,0.7667,0.8083,100,0.6596,-0,-6.6486,-6.1070,-1.1872,-1.4551,0.3749,0.3027,0.9471,0.8250,34.6814,0.5695,48.0415,0.9442,0.9091,-0.2722,-0.6602,-0.8907,29.3539
114,Gemini-1.5-Pro,0.8716,42.8590,0.7001,0.8041,0.8364,100,0.7316,-0,-5.1715,-5.8567,-0.8912,-1.0886,0.4338,0.3522,0.9448,0.8648,53.7388,0.6890,51.8177,1.1829,0.9083,-0.4499,-0.6602,-0.8907,51.6206
114,IKUN-C,0.7799,11.5590,0.5230,0.7577,0.7084,33,0.6205,-7,-8.3784,-8.7412,-1.1363,-1.2888,0.4312,0.3546,0.9604,0.7419,11.7038,0.4576,44.1895,0.7199,0.8488,-0.5287,-0.6602,-0.8907,30.2028
114,IOL_Research,0.8679,40.5833,0.6291,0.7652,0.8013,100,0.6973,-0,-6.1776,-6.4209,-1.0729,-1.2700,0.4641,0.4117,0.9333,0.8549,48.9295,0.6464,46.2942,1.0400,0.8845,-0.5263,-0.6602,-0.8907,48.2841
114,Llama3-70B,0.8449,28.7668,0.5184,0.7662,0.7857,100,0.6714,-3,-7.6259,-7.8324,-1.4174,-1.6504,0.4047,0.4458,0.9513,0.8275,33.8431,0.5741,48.1005,0.8583,0.7495,-0.5384,-0.6602,-0.8907,30.9812
114,NTTSU,0.8017,14.2824,0.5759,0.8004,0.8075,66,0.6407,-0,-6.9153,-6.7263,-1.2611,-1.5859,0.3616,0.3516,0.9170,0.7843,14.5501,0.4816,44.3289,0.8833,0.8831,-0.2427,-0.6602,-0.8907,26.4620
114,ONLINE-B,0.9114,58.0341,0.6857,0.8561,0.7940,90,0.7359,-0,-5.7588,-6.8665,-0.7006,-0.7819,0.4236,0.3219,0.9391,0.8983,63.5159,0.7283,52.9637,1.2260,0.8221,-0.3221,-0.6602,-0.8907,64.2729
114,Team-J,0.8411,34.1715,0.6245,0.8631,0.8595,100,0.7089,-0,-4.6078,-5.4155,-1.1404,-1.3146,0.4508,0.3266,0.9384,0.8323,34.2288,0.6009,43.2054,1.2800,0.9669,0.1250,-0.6602,-0.8907,39.7441
114,Unbabel-Tower70B,0.8737,37.9376,0.6597,0.8504,0.8408,100,0.7024,-0,-5.6795,-5.9350,-1.0976,-1.2959,0.4855,0.4869,0.9442,0.8583,40.5491,0.6185,50.9057,1.0885,0.9659,-0.1933,-0.6602,-0.8907,39.7530
115,A,0.5664,0.8777,0.1555,0.2829,0.3716,0,0.2770,null,-19.4154,-19.6922,-1.8424,-2.0098,-0.0157,0.0109,0.8897,0.5111,4.0488,0.1994,19.6891,0.1070,0.1809,-2.3790,-1.5328,-1.0202,0.6096
115,Aya23,0.7933,24.8972,0.5439,0.8246,0.8015,70,0.6902,-11,-6.8277,-6.2507,-1.6816,-1.8937,0.4248,0.3575,0.9369,0.7809,24.4090,0.5517,47.3492,1.0888,0.8215,-0.4174,-1.5328,-1.0202,24.7239
115,B,0.6080,5.0224,0.1931,0.4219,0.2649,0,0.4741,null,-17.9482,-17.7106,-2.5661,-2.8183,-0.0179,-0.0016,0.9135,0.5739,8.8783,0.3485,40.3071,0.1387,0.1658,-2.4499,-1.5328,-1.0202,4.2387
115,C,0.6778,4.4477,0.2589,0.4629,0.3291,0,0.5272,null,-16.4098,-17.1672,-2.6230,-2.7821,0.0206,0.0132,0.9091,0.6316,10.0530,0.3887,35.4309,0.1344,0.1729,-2.3418,-1.5328,-1.0202,4.2047
115,Claude-3.5,0.8392,31.9801,0.5994,0.8398,0.8096,100,0.7079,-0,-5.8045,-5.4600,-1.3744,-1.5405,0.6054,0.5740,0.9254,0.8262,30.3142,0.5856,50.3827,1.0668,0.8562,-0.4966,-1.5328,-1.0202,29.9182
115,CommandR-plus,0.8379,32.7730,0.6663,0.8395,0.7925,100,0.7081,-5,-5.7711,-5.5837,-1.4205,-1.6803,0.4222,0.3161,0.9229,0.8295,30.7841,0.5875,49.2620,1.0167,0.6861,-0.2601,-1.5328,-1.0202,30.5414
115,D,0.6997,5.9592,0.2697,0.5398,0.3924,20,0.6268,null,-14.4249,-15.3121,-2.3476,-2.5557,0.0666,0.0171,0.9165,0.6701,12.5453,0.4641,30.0993,0.1540,0.1788,-2.2796,-1.5328,-1.0202,6.6918
115,DLUT_GTCOM,0.8118,31.5455,0.5905,0.8532,0.7871,80,0.6983,-17,-5.1987,-4.5793,-1.3898,-1.5300,0.4212,0.4038,0.9347,0.7968,30.7126,0.5807,51.6312,1.0451,0.9021,-0.3957,-1.5328,-1.0202,31.8050
115,E,0.7356,12.8042,0.2864,0.6005,0.4402,33,0.6539,null,-12.6779,-12.6099,-2.2725,-2.4723,0.0754,0.0901,0.9080,0.7194,17.8912,0.5015,43.0481,0.1490,0.1824,-2.5344,-1.5328,-1.0202,12.0272
115,F*,0.7730,16.6034,0.3484,0.7280,0.6177,33,0.6953,-2,-9.0959,-10.9778,-1.7825,-2.0601,0.2067,0.1829,0.9017,0.7568,19.6738,0.5360,38.9283,0.2188,0.2018,-1.1465,-1.5328,-1.0202,15.7476
115,GPT-4,0.8106,26.5133,0.5800,0.8044,0.7476,90,0.7024,-0,-6.8593,-6.4891,-1.4616,-1.6774,0.3600,0.3089,0.9214,0.7996,25.9600,0.5656,50.9713,0.9514,0.6115,-0.6196,-1.5328,-1.0202,24.6366
115,Gemini-1.5-Pro,0.8309,33.2336,0.5831,0.8556,0.8360,100,0.7115,-1,-4.8785,-4.6407,-1.4306,-1.5795,0.7168,0.5570,0.9362,0.8191,31.6624,0.5931,52.0799,1.1047,0.8724,-0.1982,-1.5328,-1.0202,34.4708
115,IKUN-C,0.7402,14.1687,0.4285,0.7892,0.6469,33,0.6196,-1,-8.0496,-10.7807,-1.6872,-1.8092,0.3851,0.2898,0.9478,0.7086,17.7341,0.4796,40.0031,0.9884,0.2036,-0.1002,-1.5328,-1.0202,13.1547
115,IOL_Research,0.8301,30.9945,0.5816,0.8424,0.8253,90,0.7146,-3,-6.0411,-5.8041,-1.5239,-1.6710,0.6458,0.5301,0.9358,0.8211,29.3641,0.5865,49.2055,1.0565,0.7521,-0.3600,-1.5328,-1.0202,30.6984
115,Llama3-70B,0.8199,25.3995,0.6091,0.8438,0.8224,70,0.6860,-1,-5.9651,-5.8200,-1.5026,-1.6425,0.5218,0.4784,0.9312,0.8046,23.7570,0.5464,47.1504,1.0416,0.9488,-0.1662,-1.5328,-1.0202,24.8877
115,NTTSU,0.7949,19.4593,0.5851,0.8332,0.7528,80,0.7034,-2,-7.1293,-7.3033,-1.6085,-1.7585,0.3279,0.2864,0.9233,0.7825,18.9441,0.5399,47.3001,0.9183,0.6044,-0.4746,-1.5328,-1.0202,26.6647
115,ONLINE-B,0.9125,62.8848,0.6573,0.8503,0.7387,80,0.7264,-3,-5.9720,-5.8888,-0.8843,-1.0152,0.3167,0.2060,0.9367,0.9044,58.8039,0.7048,50.9599,1.0752,0.5912,-0.4575,-1.5328,-1.0202,56.9794
115,Team-J,0.8307,23.4032,0.6474,0.8721,0.8045,100,0.7241,-0,-4.2515,-4.5842,-1.3071,-1.4625,0.5802,0.2058,0.9312,0.8234,26.3568,0.5815,47.6137,1.2759,0.7994,0.0274,-1.5328,-1.0202,27.4393
115,Unbabel-Tower70B,0.8165,26.4607,0.6155,0.8500,0.7840,70,0.7030,-7,-6.7610,-6.8931,-1.5760,-1.7945,0.4745,0.3784,0.9190,0.8040,26.0355,0.5663,43.9339,0.9815,0.7747,-0.1923,-1.5328,-1.0202,24.1957
116,A,0.5524,0.1154,0.1705,0.2743,0.3613,0,0.1574,null,-20.5935,-21.0974,-2.5943,-2.6926,-0.0242,-0.0019,0.8874,0.4827,2.1333,0.1128,18.9458,0.1077,0.1793,-0.9592,-1.4894,-1.3199,0.0988
116,Aya23,0.8196,28.3036,0.5289,0.7651,0.7910,80,0.6637,-4,-8.3646,-8.0780,-1.6131,-1.8962,0.4486,0.4188,0.9435,0.8061,26.1215,0.5404,51.2851,0.9001,0.8009,-1.4651,-1.4894,-1.3199,23.0467
116,B,0.6672,11.6727,0.1760,0.4611,0.2131,0,0.5286,null,-17.5197,-18.0978,-2.9702,-3.2114,-0.0233,-0.0101,0.9071,0.6218,13.3686,0.4006,29.6202,0.1452,0.1602,-2.6702,-1.4894,-1.3199,8.4678
116,C,0.6958,13.3145,0.2301,0.4909,0.2791,0,0.5585,null,-15.6301,-15.8631,-2.9938,-3.2449,-0.0202,-0.0061,0.9398,0.6572,15.5218,0.4287,28.9308,0.1556,0.1667,-2.6693,-1.4894,-1.3199,10.0053
116,Claude-3.5,0.8368,26.7885,0.5720,0.8371,0.7918,80,0.6949,-0,-5.6448,-5.5864,-1.4610,-1.6325,0.4894,0.3921,0.9397,0.8247,28.4920,0.5701,50.2672,0.9086,0.6477,-0.6068,-1.4894,-1.3199,23.7232
116,CommandR-plus,0.8424,38.2107,0.6048,0.8287,0.7879,100,0.6978,-1,-5.4351,-5.4036,-1.5612,-1.6758,0.4910,0.4137,0.9369,0.8345,36.4015,0.6017,50.1762,1.0337,0.8178,-1.2319,-1.4894,-1.3199,36.2442
116,D,0.7369,16.6677,0.2546,0.6045,0.3962,33,0.6094,null,-12.5515,-12.6364,-2.4204,-2.6737,0.0617,0.0961,0.9388,0.7030,17.0198,0.4680,31.9979,0.1499,0.1788,-2.6172,-1.4894,-1.3199,12.4796
116,DLUT_GTCOM,0.8318,34.9058,0.6055,0.8390,0.8181,60,0.6664,-11,-5.1479,-5.1809,-1.3116,-1.4942,0.4738,0.4035,0.9422,0.8291,31.3411,0.5618,52.4669,1.1779,0.7795,-0.6649,-1.4894,-1.3199,31.7856
116,E,0.7671,20.4614,0.4309,0.6690,0.4631,20,0.6434,null,-13.3606,-13.4298,-2.2908,-2.5998,0.1217,0.1258,0.9381,0.7372,21.0158,0.5059,36.5217,0.1817,0.2092,-2.1986,-1.4894,-1.3199,16.3300
116,F*,0.7834,20.7624,0.2718,0.7396,0.6633,50,0.6560,-4,-8.9085,-8.6549,-1.8255,-2.1122,0.3174,0.2885,0.9497,0.7573,20.7838,0.5131,44.9222,0.4893,0.4345,-1.9581,-1.4894,-1.3199,16.6577
116,GPT-4,0.8391,30.9964,0.5508,0.8383,0.8155,80,0.6792,-1,-5.4938,-5.5237,-1.5653,-1.7270,0.4080,0.3505,0.9343,0.8269,28.0707,0.5581,45.7242,1.0429,0.7569,-0.4986,-1.4894,-1.3199,26.1074
116,Gemini-1.5-Pro,0.8225,34.9557,0.6030,0.8288,0.7998,100,0.6798,-1,-5.6162,-5.4359,-1.5485,-1.7206,0.4452,0.3073,0.9272,0.8198,32.2848,0.5742,46.9974,1.0181,0.7475,-0.6593,-1.4894,-1.3199,31.3777
